,Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
869,2017-05-03,0.9399999999999976,0.0,77.28,77.27999999999963,0.0,-828794.0,77.19333333333334,77.70666666666669,78.13333333333333,78.64666666666669,76.7666666666667,76.25333333333334,75.82666666666668,0.0,0.638297872340421,0.638297872340421,-0.0043803143519711854
870,2017-05-04,0.9399999999999976,0.0,77.35,77.34999999999962,1.0,919662.0,77.41666666666667,77.85333333333334,78.35666666666667,78.79333333333334,76.91333333333334,76.47666666666667,75.97333333333334,0.0,0.3936170212765864,0.3936170212765864,0.0009057971014491873
871,2017-05-05,0.9399999999999976,0.0,77.5,77.49999999999963,1.0,808196.0,77.48,77.96000000000002,78.42000000000002,78.9,77.02000000000002,76.54,76.08000000000001,0.0,0.5319148936170226,0.5319148936170226,0.001939237233354954
872,2017-05-08,1.1699999999999875,0.0,76.8,76.79999999999961,0.0,-573289.0,76.92333333333333,77.44666666666666,78.09333333333333,78.61666666666666,76.27666666666667,75.75333333333334,75.10666666666668,0.0,0.3418803418803382,0.3418803418803382,-0.009032258064516166
873,2017-05-09,0.4500000000000029,0.0,76.98,76.97999999999963,1.0,437959.0,76.97666666666667,77.20333333333333,77.42666666666669,77.65333333333334,76.75333333333334,76.52666666666667,76.30333333333334,0.0,0.5111111111111167,0.5111111111111167,0.0023437500000000893
874,2017-05-10,1.1300000000000097,0.0,76.83,76.82999999999963,0.0,-613198.0,76.54,77.23000000000002,77.63000000000002,78.32000000000002,76.14000000000001,75.45,75.05000000000003,0.0,0.8990825688073403,0.8990825688073403,-0.001948558067030471
875,2017-05-11,1.3650000000000089,0.0,77.29,77.28999999999964,1.0,898346.0,76.84833333333334,77.7516666666667,78.21333333333338,79.1166666666667,76.38666666666668,75.48333333333333,75.02166666666669,0.0,0.9853479853479884,0.9853479853479884,0.005987244565924873
876,2017-05-12,0.6700000000000017,0.0,76.73,76.72999999999963,1.0,-412519.0,76.89333333333333,77.14666666666666,77.5633333333333,77.81666666666666,76.47666666666666,76.22333333333333,75.80666666666666,0.0,0.13432835820895994,0.13432835820895994,-0.0072454392547548485
877,2017-05-15,0.8699999999999903,0.0,77.24,77.23999999999963,1.0,582400.0,77.17,77.64,78.04,78.50999999999998,76.77000000000002,76.30000000000003,75.90000000000002,0.0,0.6206896551724116,0.6206896551724116,0.006646683174768551
878,2017-05-16,1.460000000000008,0.0,78.48,78.47999999999963,1.0,1238591.0,78.25333333333333,78.92666666666666,79.3733333333333,80.04666666666667,77.80666666666666,77.13333333333333,76.68666666666665,0.0,0.8035714285714304,0.8035714285714304,0.01605385810460913
879,2017-05-17,1.6150000000000089,0.0,77.01,77.00999999999964,0.0,-1008950.0,77.235,77.605,78.2,78.57000000000002,76.64,76.27,75.675,0.0,0.15025906735752306,0.15025906735752306,-0.01873088685015289
880,2017-05-18,1.5,0.0,77.32,77.31999999999964,0.0,653625.0,77.11333333333333,77.96666666666665,78.61333333333333,79.46666666666665,76.46666666666665,75.61333333333333,74.96666666666665,0.0,0.7066666666666587,0.7066666666666587,0.004025451240098532
881,2017-05-19,2.1300000000000097,0.0,79.06,79.05999999999966,1.0,1065031.0,78.65666666666667,79.85333333333334,80.64666666666669,81.84333333333333,77.86333333333333,76.66666666666666,75.8733333333333,0.0,0.8040201005025132,0.8040201005025132,0.022503879979306897
882,2017-05-22,0.9299999999999926,0.0,79.46,79.45999999999964,1.0,798783.0,79.55,79.89999999999998,80.33999999999997,80.68999999999998,79.11,78.76,78.32000000000002,0.0,0.32911392405062473,0.32911392405062473,0.0050594485201112
883,2017-05-23,0.9499999999999886,0.0,78.9,78.89999999999965,0.0,-823810.0,79.12333333333333,79.48666666666666,80.07333333333331,80.43666666666665,78.53666666666669,78.17333333333335,77.58666666666669,0.0,0.14736842105263395,0.14736842105263395,-0.0070475711049583206
884,2017-05-24,0.5925000000000011,0.0,79.05,79.04999999999964,0.0,702043.0,78.98083333333334,79.31166666666667,79.57333333333334,79.90416666666667,78.71916666666667,78.38833333333334,78.12666666666667,0.0,0.6751054852320518,0.6751054852320518,0.0019011406844105386
885,2017-05-25,0.6400000000000006,0.0,79.46,79.45999999999965,1.0,645476.0,79.39999999999998,79.74999999999999,80.03999999999998,80.38999999999999,79.10999999999999,78.75999999999998,78.46999999999998,0.0,0.6406249999999941,0.6406249999999941,0.0051865907653383505
886,2017-05-26,0.5700000000000074,0.0,79.38,79.37999999999964,0.0,-655684.0,79.39,79.67,79.96,80.24000000000002,79.1,78.82,78.52999999999999,0.0,0.4736842105263026,0.4736842105263026,-0.0010067958721369026
887,2017-05-30,1.1299999999999957,0.0,78.46,78.45999999999964,0.0,-855338.0,78.68666666666667,79.12333333333333,79.78666666666666,80.22333333333333,78.02333333333334,77.58666666666667,76.92333333333335,0.0,0.1909090909090862,0.1909090909090862,-0.011589821113630659
