Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2009-11-13,0.0,0.0,22.73,22.73,0.0,0.0,22.52666666666667,23.30333333333333,23.876666666666665,24.653333333333336,21.95333333333333,21.176666666666666,20.603333333333328,0.0,0.7259259259259255,0.0
2009-11-16,0.9700000000000024,0.0,23.1,23.1,1.0,2080000.0,22.77666666666667,23.423333333333346,23.746666666666673,24.393333333333345,22.45333333333334,21.80666666666667,21.48333333333333,0.0,1.0,0.016278046634403916
2009-11-17,0.6700000000000017,0.0,23.04,23.04,1.0,-1328000.0,22.903333333333336,23.30666666666667,23.57333333333333,23.976666666666674,22.63666666666667,22.23333333333333,21.96666666666667,0.0,0.8059701492537281,-0.0025974025974026963
2009-11-18,0.5399999999999991,0.0,22.55,22.550000000000004,0.0,-918300.0,22.69,22.879999999999995,23.209999999999994,23.399999999999995,22.36,22.17,21.84,0.0,0.0961538461538476,-0.02126736111111104
2009-11-19,0.870000000000001,0.0,22.87,22.87,1.0,1031500.0,22.76,23.250000000000004,23.63000000000001,24.120000000000005,22.38000000000001,21.89,21.51,0.0,0.6896551724137939,0.01419068736141908
2009-11-20,0.8299999999999983,0.0,23.21,23.21,1.0,1080900.0,23.013333333333332,23.526666666666664,23.84333333333333,24.356666666666666,22.696666666666665,22.18333333333333,21.86666666666667,0.0,0.8554216867469907,0.01486663751639702
2009-11-23,0.8000000000000007,0.0,23.4,23.4,1.0,741100.0,23.52,23.86,24.32,24.66,23.06,22.72,22.26,0.0,0.2749999999999984,0.008186126669538893
2009-11-24,0.3999999999999986,0.0,23.5,23.5,0.0,633100.0,23.46666666666667,23.68333333333333,23.86666666666667,24.083333333333336,23.28333333333334,23.06666666666667,22.88333333333334,0.0,0.6250000000000022,0.0042735042735043355
2009-11-25,0.8100000000000023,0.0,23.74,23.739999999999995,1.0,362600.0,23.51,24.030000000000005,24.320000000000004,24.84000000000001,23.22,22.7,22.41,0.0,0.9259259259259234,0.010212765957446742
2009-11-27,1.0,0.0,23.15,23.149999999999995,0.0,-141400.0,23.06333333333333,23.38666666666667,23.62333333333333,23.94666666666667,22.826666666666664,22.50333333333333,22.266666666666666,0.0,0.7321428571428544,-0.024852569502948604
2009-11-30,0.5299999999999976,0.0,23.0,23.0,0.0,-853000.0,22.91333333333333,23.206666666666674,23.41333333333333,23.706666666666674,22.706666666666674,22.41333333333333,22.206666666666674,0.0,0.7599999999999979,-0.006479481641468622
2009-12-01,0.5700000000000003,0.0,23.31,23.30999999999999,1.0,803500.0,23.29333333333333,23.586666666666666,23.86333333333333,24.156666666666666,23.016666666666666,22.72333333333333,22.446666666666665,0.0,0.5438596491228045,0.013478260869565162
2009-12-02,0.5,0.0,23.6,23.59999999999999,1.0,571300.0,23.53333333333333,23.816666666666666,24.03333333333333,24.316666666666666,23.316666666666666,23.03333333333333,22.816666666666666,0.0,0.7000000000000028,0.012441012441012558
2009-12-03,0.8200000000000003,0.0,23.31,23.30999999999999,0.0,-410000.0,23.376666666666665,23.75333333333333,24.196666666666665,24.57333333333333,22.93333333333333,22.556666666666665,22.11333333333333,0.0,0.3780487804878032,-0.012288135593220452
2009-12-04,0.6799999999999997,0.0,23.85,23.84999999999999,1.0,318100.0,23.71,24.119999999999994,24.39,24.799999999999994,23.439999999999994,23.03,22.759999999999994,0.0,0.8088235294117659,0.023166023166023283
2009-12-07,0.5700000000000003,0.0,23.63,23.629999999999992,0.0,-271500.0,23.56,23.84,24.05,24.329999999999995,23.35,23.07,22.86,0.0,0.7142857142857122,-0.009224318658281024
2009-12-08,0.75,0.0,23.63,23.629999999999992,0.0,0.0,23.46,23.919999999999995,24.209999999999994,24.669999999999995,23.169999999999995,22.71,22.419999999999995,0.0,0.8399999999999986,0.0
