Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,Trix_1
2017-01-06,1.1899999999999975,0.0,72.06,72.05999999999986,0.0,-3137831.0,72.30333333333333,72.77666666666666,73.49333333333333,73.96666666666665,71.58666666666666,71.11333333333333,70.39666666666666,0.0,0.19327731092437347,-0.011522633744856013
2017-01-09,1.3500000000000083,0.0,71.62,71.61999999999986,0.0,-3588521.0,71.46,72.21,72.8,73.55,70.86999999999998,70.11999999999999,69.52999999999999,0.0,0.6791044776119466,-0.006106022758812071
2017-01-10,1.7199999999999989,0.0,72.11,72.10999999999984,1.0,3277813.0,72.07,72.94999999999997,73.78999999999998,74.66999999999999,71.22999999999998,70.35,69.50999999999999,0.0,0.5348837209302341,0.006841664339569882
2017-01-11,1.1299999999999957,0.0,71.65,71.64999999999985,0.0,-3264473.0,71.81333333333333,72.29666666666667,72.94333333333331,73.42666666666666,71.16666666666667,70.68333333333334,70.03666666666668,0.0,0.28318584070797226,-0.006379142976008789
2017-01-12,1.4300000000000068,0.0,71.31,71.30999999999986,0.0,-3042311.0,71.01,71.80000000000003,72.28999999999998,73.08000000000001,70.52000000000002,69.73,69.24000000000001,0.0,0.8515625000000019,-0.004745289602233125
2017-01-13,1.5300000000000011,0.0,71.66,71.65999999999985,1.0,1648515.0,71.96333333333334,72.53666666666669,73.41333333333334,73.9866666666667,71.08666666666667,70.51333333333334,69.63666666666667,0.0,0.18620689655172104,0.00490814752489124
2017-01-17,2.1499999999999915,0.0,69.9,69.89999999999986,0.0,-2715104.0,70.3,71.08999999999997,72.27999999999999,73.06999999999998,69.11,68.32000000000001,67.13000000000001,0.0,0.19696969696969827,-0.024560424225509227
2017-01-18,1.2199999999999989,0.0,70.36,70.35999999999987,0.0,2473163.0,70.04666666666667,70.81333333333333,71.2666666666667,72.03333333333333,69.59333333333333,68.82666666666667,68.37333333333333,0.0,0.8852459016393437,0.006580829756795332
2017-01-19,0.7999999999999972,0.0,70.0,69.99999999999987,1.0,-1609068.0,70.08666666666666,70.44333333333331,70.88666666666667,71.24333333333331,69.64333333333332,69.28666666666666,68.84333333333332,0.0,0.33749999999999625,-0.0051165434906196615
2017-01-20,1.0600000000000025,0.0,70.2,70.19999999999986,1.0,3200275.0,70.25333333333333,70.75666666666666,71.31333333333333,71.81666666666666,69.69666666666666,69.19333333333333,68.63666666666666,0.0,0.4245283018867943,0.002857142857142898
2017-01-23,1.4200000000000017,0.0,69.28,69.27999999999987,0.0,-2577955.0,69.58666666666667,70.14333333333335,71.00666666666669,71.56333333333335,68.72333333333334,68.16666666666667,67.30333333333334,0.0,0.1760563380281688,-0.01310541310541313
2017-01-24,1.375,0.0,69.88,69.87999999999985,1.0,3511059.0,69.63833333333334,70.44666666666667,71.01333333333334,71.82166666666667,69.07166666666667,68.26333333333334,67.69666666666667,0.0,0.7636363636363616,0.008660508083140795
2017-01-25,2.6698999999999984,0.0,69.21,69.20999999999987,0.0,-5475564.0,69.62663333333332,70.75326666666662,72.29653333333331,73.42316666666662,68.08336666666663,66.95673333333332,65.41346666666664,0.0,0.2659275628300664,-0.009587864911276498
2017-01-26,0.8299999999999983,0.0,69.35,69.34999999999987,0.0,3250285.0,69.11999999999999,69.64999999999998,69.94999999999999,70.47999999999998,68.81999999999998,68.28999999999999,67.98999999999998,0.0,0.9156626506024006,0.002022829070943513
2017-01-27,0.6000000000000085,0.0,69.06,69.05999999999986,1.0,-1769831.0,69.19333333333333,69.42666666666666,69.79333333333334,70.02666666666667,68.82666666666665,68.59333333333332,68.22666666666665,0.0,0.1666666666666785,-0.004181687094448335
2017-01-30,1.3900000000000006,0.0,69.63,69.62999999999985,0.0,2166644.0,69.18666666666667,70.10333333333334,70.57666666666667,71.49333333333334,68.71333333333334,67.79666666666667,67.32333333333334,0.0,0.9784172661870496,0.008253692441355244
2017-01-31,1.0499999999999972,0.0,69.28,69.27999999999986,1.0,-2689320.0,69.26333333333334,69.79666666666667,70.31333333333335,70.84666666666666,68.74666666666667,68.21333333333334,67.69666666666667,0.0,0.5238095238095225,-0.005026569007611581
2017-02-01,1.5199999999999958,0.0,68.77,68.76999999999985,0.0,-2763253.0,69.21666666666665,69.7533333333333,70.73666666666666,71.2733333333333,68.2333333333333,67.69666666666666,66.71333333333331,0.0,0.059210526315782525,-0.00736143187066982
2017-02-02,1.1214999999999975,0.0,68.06,68.05999999999985,0.0,-2952119.0,68.27283333333334,68.72716666666668,69.39433333333332,69.84866666666667,67.60566666666668,67.15133333333334,66.48416666666668,0.0,0.21533660276415745,-0.010324269303475265
