Date,ATR_1,Copp_1,EMA_1,MA_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
2011-05-06,0.7399999999999949,0.0,33.62,33.61999999999981,1686400.0,33.833333333333336,34.08666666666667,34.55333333333333,34.80666666666667,33.366666666666674,33.11333333333334,32.646666666666675,0.0,0.055555555555554456,0.055555555555554456,0.0017878426698449093
2011-05-09,0.4149999999999992,0.0,33.63,33.629999999999804,1556300.0,33.64166666666666,33.84333333333332,34.05666666666666,34.25833333333332,33.42833333333332,33.22666666666666,33.01333333333332,0.0,0.4578313253012174,0.4578313253012174,0.0002974419988103842
2011-05-10,0.7599999999999979,0.0,34.16,34.15999999999979,2015500.0,34.083333333333336,34.46666666666667,34.77333333333333,35.156666666666666,33.77666666666667,33.39333333333334,33.08666666666667,0.0,0.6666666666666597,0.6666666666666597,0.01575973832887285
2011-05-11,0.7199999999999989,0.0,34.0,33.9999999999998,-2013300.0,34.06666666666667,34.39333333333334,34.78666666666667,35.11333333333334,33.67333333333334,33.34666666666667,32.95333333333334,0.0,0.36111111111110894,0.36111111111110894,-0.00468384074941442
2011-05-12,0.7600000000000051,0.0,34.42,34.4199999999998,2038900.0,34.21333333333333,34.696666666666665,34.973333333333336,35.45666666666667,33.93666666666666,33.45333333333333,33.17666666666665,0.0,0.9078947368421056,0.9078947368421056,0.012352941176470638
2011-05-13,0.7800000000000011,0.0,34.05,34.0499999999998,-1554200.0,34.21,34.52,34.99,35.30000000000001,33.74,33.43,32.96,0.0,0.1923076923076902,0.1923076923076902,-0.01074956420685661
2011-05-16,0.6799999999999997,0.0,33.61,33.6099999999998,-1410300.0,33.736666666666665,34.01333333333333,34.416666666666664,34.69333333333333,33.33333333333333,33.056666666666665,32.65333333333333,0.0,0.22058823529411564,0.22058823529411564,-0.012922173274596115
2011-05-17,0.5,0.0,33.57,33.56999999999981,-1215200.0,33.46333333333333,33.766666666666666,33.96333333333334,34.266666666666666,33.266666666666666,32.96333333333333,32.766666666666666,0.0,0.8200000000000074,0.8200000000000074,-0.0011901219875036938
2011-05-18,0.6400000000000006,0.0,34.0,33.99999999999981,1051100.0,33.88666666666666,34.26333333333333,34.526666666666664,34.90333333333333,33.62333333333333,33.24666666666666,32.98333333333333,0.0,0.7656250000000024,0.7656250000000024,0.012809055704498057
2011-05-19,0.4600000000000009,0.0,34.3,34.29999999999981,1131200.0,34.25333333333334,34.506666666666675,34.71333333333334,34.96666666666668,34.046666666666674,33.79333333333334,33.58666666666667,0.0,0.6521739130434708,0.6521739130434708,0.008823529411764622
2011-05-20,0.5200000000000031,0.0,34.36,34.35999999999981,1493100.0,34.32,34.6,34.84,35.120000000000005,34.08,33.8,33.559999999999995,0.0,0.6153846153846122,0.6153846153846122,0.0017492711370263054
2011-05-23,0.8599999999999994,0.0,33.8,33.79999999999981,-1543200.0,33.766666666666666,34.03333333333333,34.266666666666666,34.53333333333333,33.53333333333333,33.266666666666666,33.03333333333333,0.0,0.5999999999999943,0.5999999999999943,-0.016298020954598442
2011-05-24,0.4899999999999949,0.0,33.53,33.529999999999816,-1420300.0,33.53666666666667,33.76333333333333,33.99666666666667,34.223333333333336,33.30333333333333,33.07666666666667,32.84333333333333,0.0,0.478260869565214,0.478260869565214,-0.007988165680473256
2011-05-25,0.5300000000000011,0.0,33.44,33.439999999999806,-1339200.0,33.43666666666667,33.70333333333333,33.96666666666667,34.23333333333333,33.17333333333333,32.906666666666666,32.64333333333333,0.0,0.5094339622641424,0.5094339622641424,-0.0026841634357293
2011-05-26,1.4200000000000017,0.0,34.56,34.55999999999982,1829200.0,34.21333333333333,35.096666666666664,35.63333333333335,36.516666666666666,33.67666666666666,32.79333333333333,32.25666666666666,0.0,0.8661971830985933,0.8661971830985933,0.03349282296650732
2011-05-27,0.4799999999999969,0.0,34.74,34.73999999999981,1190200.0,34.75333333333334,34.98666666666667,35.23333333333333,35.46666666666667,34.506666666666675,34.27333333333334,34.02666666666668,0.0,0.4583333333333339,0.4583333333333339,0.005208333333333324
2011-05-31,0.7590000000000074,0.0,34.81,34.80999999999981,2031200.0,34.843,35.206,35.602,35.965,34.44699999999999,34.08399999999999,33.68799999999998,0.0,0.4347826086956551,0.4347826086956551,0.002014968336211868
2011-06-01,0.9299999999999996,0.0,33.92,33.91999999999982,-1602500.0,34.17833333333333,34.47666666666667,35.033333333333324,35.331666666666656,33.62166666666667,33.32333333333334,32.76666666666667,0.0,0.046783625730993324,0.046783625730993324,-0.025567365699511648
2011-06-02,0.6000000000000014,0.0,34.09,34.08999999999982,1586500.0,33.99666666666667,34.34333333333334,34.59666666666667,34.94333333333334,33.74333333333334,33.39666666666667,33.14333333333334,0.0,0.7333333333333396,0.7333333333333396,0.005011792452830239
2011-06-03,0.7425000000000068,0.0,33.5,33.49999999999981,-1075400.0,33.59583333333333,33.844166666666666,34.18833333333333,34.43666666666667,33.251666666666665,33.00333333333333,32.659166666666664,0.0,0.25738396624473103,0.25738396624473103,-0.017307128190085168
2011-06-06,0.6999999999999957,0.0,33.14,33.139999999999816,-1091400.0,33.34666666666667,33.59333333333334,34.046666666666674,34.29333333333334,32.893333333333345,32.646666666666675,32.19333333333335,0.0,0.057142857142856274,0.057142857142856274,-0.010746268656716402
2011-06-07,0.7599999999999979,0.0,33.09,33.08999999999982,-1497700.0,33.330000000000005,33.59000000000001,34.09,34.35000000000001,32.83000000000001,32.57000000000001,32.07000000000001,0.0,0.0263157894736884,0.0263157894736884,-0.0015087507543752913
